key,construction_cost,profit,employment,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art
building_wheat_farm(pm_soil_enriching_farming+pm_citrus_orchards+pm_tools_disabled),200,530.0,5000,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-5.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_citrus_orchards+pm_tools),200,450.0,4000,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-5.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_citrus_orchards+pm_steam_threshers),200,420.0,3500,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-5.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_citrus_orchards+pm_tractors),200,410.0,3000,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-5.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_citrus_orchards+pm_compression_ignition_tractors),200,390.0,2500,0,0,0,0,0,0,0,22.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-5.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_sugar_beets+pm_tools_disabled),200,470.0,5000,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-5.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_sugar_beets+pm_tools),200,390.0,4000,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-5.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_sugar_beets+pm_steam_threshers),200,360.0,3500,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-5.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_sugar_beets+pm_tractors),200,350.0,3000,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-5.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_soil_enriching_farming+pm_sugar_beets+pm_compression_ignition_tractors),200,330.0,2500,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-5.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_no_secondary+pm_tools_disabled),200,600.0,5000,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_no_secondary+pm_tools),200,520.0,4000,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_no_secondary+pm_steam_threshers),200,490.0,3500,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_no_secondary+pm_tractors),200,480.0,3000,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_no_secondary+pm_compression_ignition_tractors),200,460.0,2500,0,0,0,0,0,0,0,45.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_citrus_orchards+pm_tools_disabled),200,680.0,5000,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_citrus_orchards+pm_tools),200,600.0,4000,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_citrus_orchards+pm_steam_threshers),200,570.0,3500,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_citrus_orchards+pm_tractors),200,560.0,3000,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-10.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_citrus_orchards+pm_compression_ignition_tractors),200,540.0,2500,0,0,0,0,0,0,0,37.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-10.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_sugar_beets+pm_tools_disabled),200,620.0,5000,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_sugar_beets+pm_tools),200,540.0,4000,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_sugar_beets+pm_steam_threshers),200,510.0,3500,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-10.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_sugar_beets+pm_tractors),200,500.0,3000,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_fertilization+pm_sugar_beets+pm_compression_ignition_tractors),200,480.0,2500,0,0,0,0,0,0,0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_no_secondary+pm_tools_disabled),200,750.0,5000,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_no_secondary+pm_tools),200,670.0,4000,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_no_secondary+pm_steam_threshers),200,640.0,3500,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_no_secondary+pm_tractors),200,630.0,3000,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_no_secondary+pm_compression_ignition_tractors),200,610.0,2500,0,0,0,0,0,0,0,60.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_citrus_orchards+pm_tools_disabled),200,830.0,5000,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_citrus_orchards+pm_tools),200,750.0,4000,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_citrus_orchards+pm_steam_threshers),200,720.0,3500,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_citrus_orchards+pm_tractors),200,710.0,3000,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-15.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_citrus_orchards+pm_compression_ignition_tractors),200,690.0,2500,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-15.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_sugar_beets+pm_tools_disabled),200,770.0,5000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_sugar_beets+pm_tools),200,690.0,4000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_sugar_beets+pm_steam_threshers),200,660.0,3500,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,-15.0,-2,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_sugar_beets+pm_tractors),200,650.0,3000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_wheat_farm(pm_chemical_fertilizer+pm_sugar_beets+pm_compression_ignition_tractors),200,630.0,2500,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,-15.0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_no_secondary+pm_tools_disabled),200,700.0,10000,0,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_no_secondary+pm_tools_building_rice_farm),200,540.0,8000,0,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_no_secondary+pm_steam_threshers_building_rice_farm),200,480.0,7000,0,0,0,0,0,0,0,35.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,0.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_disabled),200,810.0,10000,0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_building_rice_farm),200,650.0,8000,0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_simple_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_steam_threshers_building_rice_farm),200,590.0,7000,0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,0.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_no_secondary+pm_tools_disabled),200,700.0,10000,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_no_secondary+pm_tools_building_rice_farm),200,540.0,8000,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_no_secondary+pm_steam_threshers_building_rice_farm),200,480.0,7000,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-10.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_disabled),200,810.0,10000,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,0,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_building_rice_farm),200,650.0,8000,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-10.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_soil_enriching_farming_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_steam_threshers_building_rice_farm),200,590.0,7000,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-10.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_no_secondary+pm_tools_disabled),200,900.0,10000,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-20.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_no_secondary+pm_tools_building_rice_farm),200,740.0,8000,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-20.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_no_secondary+pm_steam_threshers_building_rice_farm),200,680.0,7000,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-20.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_disabled),200,1010.0,10000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-20.0,0,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_building_rice_farm),200,850.0,8000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-20.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_fertilization_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_steam_threshers_building_rice_farm),200,790.0,7000,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-20.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_no_secondary+pm_tools_disabled),200,1100.0,10000,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-30.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_no_secondary+pm_tools_building_rice_farm),200,940.0,8000,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-30.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_no_secondary+pm_steam_threshers_building_rice_farm),200,880.0,7000,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-30.0,-4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_disabled),200,1210.0,10000,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-30.0,0,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_tools_building_rice_farm),200,1050.0,8000,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-30.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_rice_farm(pm_chemical_fertilizer_building_rice_farm+pm_fig_orchards_building_rice_farm+pm_steam_threshers_building_rice_farm),200,990.0,7000,0,0,0,0,0,0,0,80.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.0,0,0,-30.0,-4,0,0,0.0,15.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_no_secondary+pm_tools_disabled),200,400.0,5000,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_no_secondary+pm_tools),200,320.0,4000,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_no_secondary+pm_steam_threshers),200,290.0,3500,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0.0,-2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_no_secondary+pm_tractors),200,280.0,3000,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_no_secondary+pm_compression_ignition_tractors),200,260.0,2500,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_citrus_orchards+pm_tools_disabled),200,480.0,5000,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_citrus_orchards+pm_tools),200,400.0,4000,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_citrus_orchards+pm_steam_threshers),200,370.0,3500,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0,0,0,0.0,-2,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_citrus_orchards+pm_tractors),200,360.0,3000,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-1.0,0,0,0.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
building_maize_farm(pm_simple_farming+pm_citrus_orchards+pm_compression_ignition_tractors),200,340.0,2500,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,0,0,0.0,0,0,0,0.0,7.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
